ESTADO,MUNICíPIO,NOME DO CANDIDATO,PARTIDO,VOTOS,VOTOS PERCENTUAL
RS,Terra de Areia,Onyx Lorenzoni,PL,2130,37.75
RS,Terra de Areia,Eduardo Leite,PSDB,1937,34.33
RS,Terra de Areia,Edegar Pretto,PT,1138,20.17
RS,Terra de Areia,Luis Carlos Heinze,PP,238,4.22
RS,Terra de Areia,Argenta,PSC,107,1.9
RS,Terra de Areia,Vieira Da Cunha,PDT,67,1.19
RS,Terra de Areia,Ricardo Jobim,NOVO,14,0.25
RS,Terra de Areia,Vicente Bogo,PSB,7,0.12
RS,Terra de Areia,Rejane Oliveira,PSTU,2,0.04
RS,Terra de Areia,Carlos Messalla,PCB,2,0.04
RS,Teutônia,Onyx Lorenzoni,PL,7641,38.74
RS,Teutônia,Eduardo Leite,PSDB,4887,24.78
RS,Teutônia,Edegar Pretto,PT,3417,17.32
RS,Teutônia,Argenta,PSC,2811,14.25
RS,Teutônia,Luis Carlos Heinze,PP,592,3.0
RS,Teutônia,Vieira Da Cunha,PDT,242,1.23
RS,Teutônia,Ricardo Jobim,NOVO,90,0.46
RS,Teutônia,Vicente Bogo,PSB,24,0.12
RS,Teutônia,Carlos Messalla,PCB,12,0.06
RS,Teutônia,Rejane Oliveira,PSTU,9,0.05
RS,Tio Hugo,Onyx Lorenzoni,PL,765,37.37
RS,Tio Hugo,Eduardo Leite,PSDB,614,30.0
RS,Tio Hugo,Edegar Pretto,PT,439,21.45
RS,Tio Hugo,Luis Carlos Heinze,PP,128,6.25
RS,Tio Hugo,Vieira Da Cunha,PDT,83,4.05
RS,Tio Hugo,Argenta,PSC,11,0.54
RS,Tio Hugo,Ricardo Jobim,NOVO,4,0.2
RS,Tio Hugo,Vicente Bogo,PSB,3,0.15
RS,Tio Hugo,Rejane Oliveira,PSTU,0,0.0
RS,Tio Hugo,Carlos Messalla,PCB,0,0.0
RS,Tiradentes do Sul,Edegar Pretto,PT,1627,47.55
RS,Tiradentes do Sul,Onyx Lorenzoni,PL,1037,30.3
RS,Tiradentes do Sul,Eduardo Leite,PSDB,613,17.91
RS,Tiradentes do Sul,Luis Carlos Heinze,PP,87,2.54
RS,Tiradentes do Sul,Vieira Da Cunha,PDT,31,0.91
RS,Tiradentes do Sul,Argenta,PSC,15,0.44
RS,Tiradentes do Sul,Ricardo Jobim,NOVO,6,0.18
RS,Tiradentes do Sul,Vicente Bogo,PSB,4,0.12
RS,Tiradentes do Sul,Carlos Messalla,PCB,2,0.06
RS,Tiradentes do Sul,Rejane Oliveira,PSTU,0,0.0
RS,Toropi,Eduardo Leite,PSDB,542,26.03
RS,Toropi,Luis Carlos Heinze,PP,526,25.26
RS,Toropi,Onyx Lorenzoni,PL,484,23.25
RS,Toropi,Edegar Pretto,PT,482,23.15
RS,Toropi,Argenta,PSC,17,0.82
RS,Toropi,Vicente Bogo,PSB,16,0.77
RS,Toropi,Vieira Da Cunha,PDT,10,0.48
RS,Toropi,Ricardo Jobim,NOVO,4,0.19
RS,Toropi,Carlos Messalla,PCB,1,0.05
RS,Toropi,Rejane Oliveira,PSTU,0,0.0
RS,Torres,Onyx Lorenzoni,PL,9167,41.56
RS,Torres,Eduardo Leite,PSDB,6124,27.76
RS,Torres,Edegar Pretto,PT,5172,23.45
RS,Torres,Luis Carlos Heinze,PP,868,3.94
RS,Torres,Vieira Da Cunha,PDT,325,1.47
RS,Torres,Argenta,PSC,194,0.88
RS,Torres,Ricardo Jobim,NOVO,139,0.63
RS,Torres,Vicente Bogo,PSB,30,0.14
RS,Torres,Rejane Oliveira,PSTU,24,0.11
RS,Torres,Carlos Messalla,PCB,15,0.07
RS,Tramandaí,Onyx Lorenzoni,PL,9167,36.12
RS,Tramandaí,Eduardo Leite,PSDB,8688,34.24
RS,Tramandaí,Edegar Pretto,PT,5759,22.69
RS,Tramandaí,Luis Carlos Heinze,PP,845,3.33
RS,Tramandaí,Vieira Da Cunha,PDT,510,2.01
RS,Tramandaí,Argenta,PSC,265,1.04
RS,Tramandaí,Ricardo Jobim,NOVO,89,0.35
RS,Tramandaí,Vicente Bogo,PSB,22,0.09
RS,Tramandaí,Carlos Messalla,PCB,16,0.06
RS,Tramandaí,Rejane Oliveira,PSTU,15,0.06
RS,Travesseiro,Eduardo Leite,PSDB,642,39.29
RS,Travesseiro,Onyx Lorenzoni,PL,467,28.58
RS,Travesseiro,Edegar Pretto,PT,406,24.85
RS,Travesseiro,Argenta,PSC,69,4.22
RS,Travesseiro,Luis Carlos Heinze,PP,39,2.39
RS,Travesseiro,Ricardo Jobim,NOVO,4,0.24
RS,Travesseiro,Vicente Bogo,PSB,4,0.24
RS,Travesseiro,Vieira Da Cunha,PDT,2,0.12
RS,Travesseiro,Rejane Oliveira,PSTU,1,0.06
RS,Travesseiro,Carlos Messalla,PCB,0,0.0
RS,Três Arroios,Onyx Lorenzoni,PL,921,48.25
RS,Três Arroios,Edegar Pretto,PT,456,23.89
RS,Três Arroios,Eduardo Leite,PSDB,383,20.06
RS,Três Arroios,Vieira Da Cunha,PDT,93,4.87
RS,Três Arroios,Luis Carlos Heinze,PP,33,1.73
RS,Três Arroios,Argenta,PSC,11,0.58
RS,Três Arroios,Ricardo Jobim,NOVO,6,0.31
RS,Três Arroios,Vicente Bogo,PSB,4,0.21
RS,Três Arroios,Rejane Oliveira,PSTU,1,0.05
RS,Três Arroios,Carlos Messalla,PCB,1,0.05
RS,Três Cachoeiras,Onyx Lorenzoni,PL,3349,51.84
RS,Três Cachoeiras,Eduardo Leite,PSDB,1205,18.65
RS,Três Cachoeiras,Edegar Pretto,PT,1081,16.73
RS,Três Cachoeiras,Luis Carlos Heinze,PP,688,10.65
RS,Três Cachoeiras,Vieira Da Cunha,PDT,73,1.13
RS,Três Cachoeiras,Argenta,PSC,26,0.4
RS,Três Cachoeiras,Ricardo Jobim,NOVO,21,0.33
RS,Três Cachoeiras,Vicente Bogo,PSB,8,0.12
RS,Três Cachoeiras,Rejane Oliveira,PSTU,5,0.08
RS,Três Cachoeiras,Carlos Messalla,PCB,4,0.06
RS,Três Coroas,Onyx Lorenzoni,PL,6541,47.62
RS,Três Coroas,Eduardo Leite,PSDB,2810,20.46
RS,Três Coroas,Edegar Pretto,PT,2276,16.57
RS,Três Coroas,Argenta,PSC,1769,12.88
RS,Três Coroas,Luis Carlos Heinze,PP,139,1.01
RS,Três Coroas,Ricardo Jobim,NOVO,84,0.61
RS,Três Coroas,Vieira Da Cunha,PDT,67,0.49
RS,Três Coroas,Vicente Bogo,PSB,38,0.28
RS,Três Coroas,Carlos Messalla,PCB,7,0.05
RS,Três Coroas,Rejane Oliveira,PSTU,6,0.04
RS,Três Forquilhas,Eduardo Leite,PSDB,678,30.64
RS,Três Forquilhas,Onyx Lorenzoni,PL,664,30.0
RS,Três Forquilhas,Edegar Pretto,PT,596,26.93
RS,Três Forquilhas,Luis Carlos Heinze,PP,238,10.75
RS,Três Forquilhas,Argenta,PSC,16,0.72
RS,Três Forquilhas,Vieira Da Cunha,PDT,14,0.63
RS,Três Forquilhas,Ricardo Jobim,NOVO,3,0.14
RS,Três Forquilhas,Vicente Bogo,PSB,2,0.09
RS,Três Forquilhas,Rejane Oliveira,PSTU,2,0.09
RS,Três Forquilhas,Carlos Messalla,PCB,0,0.0
RS,Três Palmeiras,Edegar Pretto,PT,1488,48.09
RS,Três Palmeiras,Onyx Lorenzoni,PL,958,30.96
RS,Três Palmeiras,Eduardo Leite,PSDB,472,15.26
RS,Três Palmeiras,Vieira Da Cunha,PDT,79,2.55
RS,Três Palmeiras,Luis Carlos Heinze,PP,73,2.36
RS,Três Palmeiras,Argenta,PSC,12,0.39
RS,Três Palmeiras,Ricardo Jobim,NOVO,10,0.32
RS,Três Palmeiras,Vicente Bogo,PSB,2,0.06
RS,Três Palmeiras,Rejane Oliveira,PSTU,0,0.0
RS,Três Palmeiras,Carlos Messalla,PCB,0,0.0
RS,Três Passos,Onyx Lorenzoni,PL,5581,38.21
RS,Três Passos,Edegar Pretto,PT,5047,34.55
RS,Três Passos,Eduardo Leite,PSDB,3510,24.03
RS,Três Passos,Luis Carlos Heinze,PP,226,1.55
RS,Três Passos,Vieira Da Cunha,PDT,96,0.66
RS,Três Passos,Argenta,PSC,81,0.55
RS,Três Passos,Ricardo Jobim,NOVO,35,0.24
RS,Três Passos,Rejane Oliveira,PSTU,16,0.11
RS,Três Passos,Vicente Bogo,PSB,15,0.1
RS,Três Passos,Carlos Messalla,PCB,1,0.01
RS,Três de Maio,Onyx Lorenzoni,PL,6767,47.09
RS,Três de Maio,Edegar Pretto,PT,3535,24.6
RS,Três de Maio,Eduardo Leite,PSDB,2660,18.51
RS,Três de Maio,Luis Carlos Heinze,PP,1022,7.11
RS,Três de Maio,Vieira Da Cunha,PDT,167,1.16
RS,Três de Maio,Argenta,PSC,103,0.72
RS,Três de Maio,Ricardo Jobim,NOVO,67,0.47
RS,Três de Maio,Vicente Bogo,PSB,32,0.22
RS,Três de Maio,Rejane Oliveira,PSTU,13,0.09
RS,Três de Maio,Carlos Messalla,PCB,3,0.02
RS,Trindade do Sul,Edegar Pretto,PT,1985,49.38
RS,Trindade do Sul,Onyx Lorenzoni,PL,1245,30.97
RS,Trindade do Sul,Eduardo Leite,PSDB,582,14.48
RS,Trindade do Sul,Vieira Da Cunha,PDT,120,2.99
RS,Trindade do Sul,Luis Carlos Heinze,PP,67,1.67
RS,Trindade do Sul,Ricardo Jobim,NOVO,12,0.3
RS,Trindade do Sul,Vicente Bogo,PSB,5,0.12
RS,Trindade do Sul,Argenta,PSC,4,0.1
RS,Trindade do Sul,Rejane Oliveira,PSTU,0,0.0
RS,Trindade do Sul,Carlos Messalla,PCB,0,0.0
RS,Triunfo,Onyx Lorenzoni,PL,6783,42.3
RS,Triunfo,Eduardo Leite,PSDB,4429,27.62
RS,Triunfo,Edegar Pretto,PT,3683,22.97
RS,Triunfo,Luis Carlos Heinze,PP,502,3.13
RS,Triunfo,Vieira Da Cunha,PDT,367,2.29
RS,Triunfo,Argenta,PSC,164,1.02
RS,Triunfo,Ricardo Jobim,NOVO,55,0.34
RS,Triunfo,Vicente Bogo,PSB,29,0.18
RS,Triunfo,Rejane Oliveira,PSTU,12,0.07
RS,Triunfo,Carlos Messalla,PCB,11,0.07
RS,Tucunduva,Onyx Lorenzoni,PL,1822,47.1
RS,Tucunduva,Edegar Pretto,PT,810,20.94
RS,Tucunduva,Eduardo Leite,PSDB,685,17.71
RS,Tucunduva,Luis Carlos Heinze,PP,379,9.8
RS,Tucunduva,Vieira Da Cunha,PDT,70,1.81
RS,Tucunduva,Vicente Bogo,PSB,70,1.81
RS,Tucunduva,Argenta,PSC,18,0.47
RS,Tucunduva,Ricardo Jobim,NOVO,10,0.26
RS,Tucunduva,Rejane Oliveira,PSTU,3,0.08
RS,Tucunduva,Carlos Messalla,PCB,1,0.03
RS,Tunas,Edegar Pretto,PT,1119,43.07
RS,Tunas,Eduardo Leite,PSDB,618,23.79
RS,Tunas,Onyx Lorenzoni,PL,512,19.71
RS,Tunas,Luis Carlos Heinze,PP,314,12.09
RS,Tunas,Argenta,PSC,13,0.5
RS,Tunas,Vieira Da Cunha,PDT,9,0.35
RS,Tunas,Ricardo Jobim,NOVO,6,0.23
RS,Tunas,Vicente Bogo,PSB,5,0.19
RS,Tunas,Carlos Messalla,PCB,2,0.08
RS,Tunas,Rejane Oliveira,PSTU,0,0.0
RS,Tupanci do Sul,Onyx Lorenzoni,PL,437,40.31
RS,Tupanci do Sul,Eduardo Leite,PSDB,305,28.14
RS,Tupanci do Sul,Edegar Pretto,PT,221,20.39
RS,Tupanci do Sul,Luis Carlos Heinze,PP,104,9.59
RS,Tupanci do Sul,Vieira Da Cunha,PDT,7,0.65
RS,Tupanci do Sul,Ricardo Jobim,NOVO,6,0.55
RS,Tupanci do Sul,Argenta,PSC,4,0.37
RS,Tupanci do Sul,Vicente Bogo,PSB,0,0.0
RS,Tupanci do Sul,Rejane Oliveira,PSTU,0,0.0
RS,Tupanci do Sul,Carlos Messalla,PCB,0,0.0
RS,Tupanciretã,Eduardo Leite,PSDB,4483,36.62
RS,Tupanciretã,Onyx Lorenzoni,PL,3476,28.4
RS,Tupanciretã,Edegar Pretto,PT,3468,28.33
RS,Tupanciretã,Luis Carlos Heinze,PP,505,4.13
RS,Tupanciretã,Argenta,PSC,131,1.07
RS,Tupanciretã,Vieira Da Cunha,PDT,84,0.69
RS,Tupanciretã,Vicente Bogo,PSB,43,0.35
RS,Tupanciretã,Ricardo Jobim,NOVO,41,0.33
RS,Tupanciretã,Rejane Oliveira,PSTU,7,0.06
RS,Tupanciretã,Carlos Messalla,PCB,3,0.02
RS,Tupandi,Onyx Lorenzoni,PL,1976,57.98
RS,Tupandi,Eduardo Leite,PSDB,707,20.75
RS,Tupandi,Edegar Pretto,PT,403,11.83
RS,Tupandi,Luis Carlos Heinze,PP,185,5.43
RS,Tupandi,Argenta,PSC,59,1.73
RS,Tupandi,Ricardo Jobim,NOVO,30,0.88
RS,Tupandi,Vicente Bogo,PSB,24,0.7
RS,Tupandi,Vieira Da Cunha,PDT,18,0.53
RS,Tupandi,Rejane Oliveira,PSTU,4,0.12
RS,Tupandi,Carlos Messalla,PCB,2,0.06
RS,Tuparendi,Onyx Lorenzoni,PL,2831,50.15
RS,Tuparendi,Edegar Pretto,PT,1155,20.46
RS,Tuparendi,Eduardo Leite,PSDB,820,14.53
RS,Tuparendi,Luis Carlos Heinze,PP,644,11.41
RS,Tuparendi,Vieira Da Cunha,PDT,103,1.82
RS,Tuparendi,Vicente Bogo,PSB,41,0.73
RS,Tuparendi,Ricardo Jobim,NOVO,26,0.46
RS,Tuparendi,Argenta,PSC,24,0.43
RS,Tuparendi,Rejane Oliveira,PSTU,1,0.02
RS,Tuparendi,Carlos Messalla,PCB,0,0.0
RS,Turuçu,Eduardo Leite,PSDB,1023,39.45
RS,Turuçu,Onyx Lorenzoni,PL,807,31.12
RS,Turuçu,Edegar Pretto,PT,445,17.16
RS,Turuçu,Luis Carlos Heinze,PP,237,9.14
RS,Turuçu,Argenta,PSC,44,1.7
RS,Turuçu,Vieira Da Cunha,PDT,29,1.12
RS,Turuçu,Ricardo Jobim,NOVO,4,0.15
RS,Turuçu,Vicente Bogo,PSB,3,0.12
RS,Turuçu,Rejane Oliveira,PSTU,1,0.04
RS,Turuçu,Carlos Messalla,PCB,0,0.0
RS,Ubiretama,Luis Carlos Heinze,PP,580,36.73
RS,Ubiretama,Onyx Lorenzoni,PL,407,25.78
RS,Ubiretama,Edegar Pretto,PT,306,19.38
RS,Ubiretama,Eduardo Leite,PSDB,201,12.73
RS,Ubiretama,Vieira Da Cunha,PDT,69,4.37
RS,Ubiretama,Argenta,PSC,11,0.7
RS,Ubiretama,Vicente Bogo,PSB,5,0.32
RS,Ubiretama,Rejane Oliveira,PSTU,0,0.0
RS,Ubiretama,Carlos Messalla,PCB,0,0.0
RS,Ubiretama,Ricardo Jobim,NOVO,0,0.0
RS,União da Serra,Onyx Lorenzoni,PL,620,51.8
RS,União da Serra,Eduardo Leite,PSDB,343,28.65
RS,União da Serra,Edegar Pretto,PT,167,13.95
RS,União da Serra,Luis Carlos Heinze,PP,39,3.26
RS,União da Serra,Vieira Da Cunha,PDT,10,0.84
RS,União da Serra,Argenta,PSC,10,0.84
RS,União da Serra,Vicente Bogo,PSB,6,0.5
RS,União da Serra,Ricardo Jobim,NOVO,2,0.17
RS,União da Serra,Carlos Messalla,PCB,0,0.0
RS,União da Serra,Rejane Oliveira,PSTU,0,0.0
RS,Unistalda,Edegar Pretto,PT,582,28.84
RS,Unistalda,Onyx Lorenzoni,PL,548,27.16
RS,Unistalda,Luis Carlos Heinze,PP,501,24.83
RS,Unistalda,Eduardo Leite,PSDB,353,17.49
RS,Unistalda,Vieira Da Cunha,PDT,27,1.34
RS,Unistalda,Ricardo Jobim,NOVO,3,0.15
RS,Unistalda,Argenta,PSC,2,0.1
RS,Unistalda,Vicente Bogo,PSB,1,0.05
RS,Unistalda,Carlos Messalla,PCB,1,0.05
RS,Unistalda,Rejane Oliveira,PSTU,0,0.0
RS,Uruguaiana,Onyx Lorenzoni,PL,26613,44.87
RS,Uruguaiana,Eduardo Leite,PSDB,14760,24.89
RS,Uruguaiana,Edegar Pretto,PT,12421,20.94
RS,Uruguaiana,Luis Carlos Heinze,PP,3404,5.74
RS,Uruguaiana,Argenta,PSC,947,1.6
RS,Uruguaiana,Vieira Da Cunha,PDT,701,1.18
RS,Uruguaiana,Ricardo Jobim,NOVO,269,0.45
RS,Uruguaiana,Vicente Bogo,PSB,100,0.17
RS,Uruguaiana,Rejane Oliveira,PSTU,52,0.09
RS,Uruguaiana,Carlos Messalla,PCB,39,0.07
RS,Vacaria,Onyx Lorenzoni,PL,16833,50.62
RS,Vacaria,Eduardo Leite,PSDB,7250,21.8
RS,Vacaria,Edegar Pretto,PT,6195,18.63
RS,Vacaria,Luis Carlos Heinze,PP,2239,6.73
RS,Vacaria,Vieira Da Cunha,PDT,306,0.92
RS,Vacaria,Argenta,PSC,227,0.68
RS,Vacaria,Ricardo Jobim,NOVO,119,0.36
RS,Vacaria,Vicente Bogo,PSB,55,0.17
RS,Vacaria,Rejane Oliveira,PSTU,16,0.05
RS,Vacaria,Carlos Messalla,PCB,16,0.05
RS,Vale Real,Onyx Lorenzoni,PL,1712,45.9
RS,Vale Real,Eduardo Leite,PSDB,802,21.5
RS,Vale Real,Edegar Pretto,PT,723,19.38
RS,Vale Real,Luis Carlos Heinze,PP,212,5.68
RS,Vale Real,Argenta,PSC,207,5.55
RS,Vale Real,Ricardo Jobim,NOVO,36,0.97
RS,Vale Real,Vieira Da Cunha,PDT,21,0.56
RS,Vale Real,Vicente Bogo,PSB,16,0.43
RS,Vale Real,Rejane Oliveira,PSTU,1,0.03
RS,Vale Real,Carlos Messalla,PCB,0,0.0
RS,Vale Verde,Onyx Lorenzoni,PL,729,30.94
RS,Vale Verde,Eduardo Leite,PSDB,726,30.81
RS,Vale Verde,Edegar Pretto,PT,674,28.61
RS,Vale Verde,Luis Carlos Heinze,PP,129,5.48
RS,Vale Verde,Vieira Da Cunha,PDT,45,1.91
RS,Vale Verde,Argenta,PSC,38,1.61
RS,Vale Verde,Vicente Bogo,PSB,9,0.38
RS,Vale Verde,Ricardo Jobim,NOVO,4,0.17
RS,Vale Verde,Carlos Messalla,PCB,2,0.08
RS,Vale Verde,Rejane Oliveira,PSTU,0,0.0
RS,Vale do Sol,Onyx Lorenzoni,PL,2164,33.48
RS,Vale do Sol,Edegar Pretto,PT,1985,30.71
RS,Vale do Sol,Eduardo Leite,PSDB,1169,18.08
RS,Vale do Sol,Luis Carlos Heinze,PP,841,13.01
RS,Vale do Sol,Argenta,PSC,164,2.54
RS,Vale do Sol,Vicente Bogo,PSB,89,1.38
RS,Vale do Sol,Vieira Da Cunha,PDT,30,0.46
RS,Vale do Sol,Ricardo Jobim,NOVO,19,0.29
RS,Vale do Sol,Rejane Oliveira,PSTU,3,0.05
RS,Vale do Sol,Carlos Messalla,PCB,0,0.0
RS,Vanini,Onyx Lorenzoni,PL,744,47.24
RS,Vanini,Edegar Pretto,PT,352,22.35
RS,Vanini,Eduardo Leite,PSDB,283,17.97
RS,Vanini,Luis Carlos Heinze,PP,111,7.05
RS,Vanini,Vicente Bogo,PSB,36,2.29
RS,Vanini,Argenta,PSC,27,1.71
RS,Vanini,Vieira Da Cunha,PDT,17,1.08
RS,Vanini,Ricardo Jobim,NOVO,3,0.19
RS,Vanini,Rejane Oliveira,PSTU,2,0.13
RS,Vanini,Carlos Messalla,PCB,0,0.0
RS,Venâncio Aires,Onyx Lorenzoni,PL,18265,44.95
RS,Venâncio Aires,Eduardo Leite,PSDB,10255,25.24
RS,Venâncio Aires,Edegar Pretto,PT,8196,20.17
RS,Venâncio Aires,Argenta,PSC,1738,4.28
RS,Venâncio Aires,Luis Carlos Heinze,PP,778,1.91
RS,Venâncio Aires,Vieira Da Cunha,PDT,747,1.84
RS,Venâncio Aires,Vicente Bogo,PSB,420,1.03
RS,Venâncio Aires,Ricardo Jobim,NOVO,188,0.46
RS,Venâncio Aires,Rejane Oliveira,PSTU,25,0.06
RS,Venâncio Aires,Carlos Messalla,PCB,18,0.04
RS,Vera Cruz,Onyx Lorenzoni,PL,6177,40.5
RS,Vera Cruz,Edegar Pretto,PT,4320,28.32
RS,Vera Cruz,Eduardo Leite,PSDB,3166,20.76
RS,Vera Cruz,Luis Carlos Heinze,PP,726,4.76
RS,Vera Cruz,Argenta,PSC,501,3.28
RS,Vera Cruz,Vieira Da Cunha,PDT,135,0.89
RS,Vera Cruz,Vicente Bogo,PSB,117,0.77
RS,Vera Cruz,Ricardo Jobim,NOVO,100,0.66
RS,Vera Cruz,Rejane Oliveira,PSTU,9,0.06
RS,Vera Cruz,Carlos Messalla,PCB,2,0.01
RS,Veranópolis,Onyx Lorenzoni,PL,8663,60.44
RS,Veranópolis,Eduardo Leite,PSDB,3308,23.08
RS,Veranópolis,Edegar Pretto,PT,1414,9.87
RS,Veranópolis,Luis Carlos Heinze,PP,475,3.31
RS,Veranópolis,Argenta,PSC,211,1.47
RS,Veranópolis,Vieira Da Cunha,PDT,114,0.8
RS,Veranópolis,Ricardo Jobim,NOVO,96,0.67
RS,Veranópolis,Vicente Bogo,PSB,30,0.21
RS,Veranópolis,Rejane Oliveira,PSTU,13,0.09
RS,Veranópolis,Carlos Messalla,PCB,9,0.06
RS,Vespasiano Corrêa,Onyx Lorenzoni,PL,1024,57.05
RS,Vespasiano Corrêa,Eduardo Leite,PSDB,399,22.23
RS,Vespasiano Corrêa,Luis Carlos Heinze,PP,217,12.09
RS,Vespasiano Corrêa,Edegar Pretto,PT,99,5.52
RS,Vespasiano Corrêa,Argenta,PSC,33,1.84
RS,Vespasiano Corrêa,Vicente Bogo,PSB,14,0.78
RS,Vespasiano Corrêa,Vieira Da Cunha,PDT,6,0.33
RS,Vespasiano Corrêa,Ricardo Jobim,NOVO,3,0.17
RS,Vespasiano Corrêa,Carlos Messalla,PCB,0,0.0
RS,Vespasiano Corrêa,Rejane Oliveira,PSTU,0,0.0
RS,Viadutos,Onyx Lorenzoni,PL,1591,48.71
RS,Viadutos,Edegar Pretto,PT,752,23.03
RS,Viadutos,Eduardo Leite,PSDB,710,21.74
RS,Viadutos,Luis Carlos Heinze,PP,138,4.23
RS,Viadutos,Argenta,PSC,31,0.95
RS,Viadutos,Vicente Bogo,PSB,18,0.55
RS,Viadutos,Vieira Da Cunha,PDT,15,0.46
RS,Viadutos,Ricardo Jobim,NOVO,7,0.21
RS,Viadutos,Rejane Oliveira,PSTU,4,0.12
RS,Viadutos,Carlos Messalla,PCB,0,0.0
RS,Viamão,Eduardo Leite,PSDB,40592,34.39
RS,Viamão,Edegar Pretto,PT,38051,32.24
RS,Viamão,Onyx Lorenzoni,PL,34447,29.18
RS,Viamão,Vieira Da Cunha,PDT,1942,1.65
RS,Viamão,Luis Carlos Heinze,PP,1325,1.12
RS,Viamão,Argenta,PSC,768,0.65
RS,Viamão,Ricardo Jobim,NOVO,423,0.36
RS,Viamão,Vicente Bogo,PSB,272,0.23
RS,Viamão,Rejane Oliveira,PSTU,152,0.13
RS,Viamão,Carlos Messalla,PCB,69,0.06
RS,Vicente Dutra,Onyx Lorenzoni,PL,1265,43.58
RS,Vicente Dutra,Edegar Pretto,PT,953,32.83
RS,Vicente Dutra,Eduardo Leite,PSDB,454,15.64
RS,Vicente Dutra,Luis Carlos Heinze,PP,156,5.37
RS,Vicente Dutra,Vieira Da Cunha,PDT,65,2.24
RS,Vicente Dutra,Argenta,PSC,7,0.24
RS,Vicente Dutra,Ricardo Jobim,NOVO,2,0.07
RS,Vicente Dutra,Carlos Messalla,PCB,1,0.03
RS,Vicente Dutra,Vicente Bogo,PSB,0,0.0
RS,Vicente Dutra,Rejane Oliveira,PSTU,0,0.0
RS,Victor Graeff,Onyx Lorenzoni,PL,754,37.02
RS,Victor Graeff,Eduardo Leite,PSDB,530,26.02
RS,Victor Graeff,Luis Carlos Heinze,PP,344,16.89
RS,Victor Graeff,Edegar Pretto,PT,323,15.86
RS,Victor Graeff,Vieira Da Cunha,PDT,53,2.6
RS,Victor Graeff,Ricardo Jobim,NOVO,15,0.74
RS,Victor Graeff,Argenta,PSC,9,0.44
RS,Victor Graeff,Vicente Bogo,PSB,9,0.44
RS,Victor Graeff,Rejane Oliveira,PSTU,0,0.0
RS,Victor Graeff,Carlos Messalla,PCB,0,0.0
RS,Vila Flores,Onyx Lorenzoni,PL,1769,65.59
RS,Vila Flores,Eduardo Leite,PSDB,499,18.5
RS,Vila Flores,Edegar Pretto,PT,307,11.38
RS,Vila Flores,Luis Carlos Heinze,PP,69,2.56
RS,Vila Flores,Argenta,PSC,18,0.67
RS,Vila Flores,Vieira Da Cunha,PDT,14,0.52
RS,Vila Flores,Ricardo Jobim,NOVO,12,0.44
RS,Vila Flores,Vicente Bogo,PSB,9,0.33
RS,Vila Flores,Rejane Oliveira,PSTU,0,0.0
RS,Vila Flores,Carlos Messalla,PCB,0,0.0
RS,Vila Lângaro,Onyx Lorenzoni,PL,747,42.54
RS,Vila Lângaro,Eduardo Leite,PSDB,548,31.21
RS,Vila Lângaro,Edegar Pretto,PT,289,16.46
RS,Vila Lângaro,Luis Carlos Heinze,PP,137,7.8
RS,Vila Lângaro,Vieira Da Cunha,PDT,19,1.08
RS,Vila Lângaro,Argenta,PSC,11,0.63
RS,Vila Lângaro,Ricardo Jobim,NOVO,4,0.23
RS,Vila Lângaro,Vicente Bogo,PSB,1,0.06
RS,Vila Lângaro,Rejane Oliveira,PSTU,0,0.0
RS,Vila Lângaro,Carlos Messalla,PCB,0,0.0
RS,Vila Maria,Onyx Lorenzoni,PL,1515,53.53
RS,Vila Maria,Edegar Pretto,PT,579,20.46
RS,Vila Maria,Eduardo Leite,PSDB,579,20.46
RS,Vila Maria,Luis Carlos Heinze,PP,90,3.18
RS,Vila Maria,Vieira Da Cunha,PDT,24,0.85
RS,Vila Maria,Argenta,PSC,20,0.71
RS,Vila Maria,Vicente Bogo,PSB,12,0.42
RS,Vila Maria,Ricardo Jobim,NOVO,10,0.35
RS,Vila Maria,Carlos Messalla,PCB,1,0.04
RS,Vila Maria,Rejane Oliveira,PSTU,0,0.0
RS,Vila Nova do Sul,Edegar Pretto,PT,1137,41.63
RS,Vila Nova do Sul,Eduardo Leite,PSDB,694,25.41
RS,Vila Nova do Sul,Onyx Lorenzoni,PL,662,24.24
RS,Vila Nova do Sul,Luis Carlos Heinze,PP,185,6.77
RS,Vila Nova do Sul,Vieira Da Cunha,PDT,28,1.03
RS,Vila Nova do Sul,Argenta,PSC,22,0.81
RS,Vila Nova do Sul,Ricardo Jobim,NOVO,2,0.07
RS,Vila Nova do Sul,Vicente Bogo,PSB,1,0.04
RS,Vila Nova do Sul,Rejane Oliveira,PSTU,0,0.0
RS,Vila Nova do Sul,Carlos Messalla,PCB,0,0.0
RS,Vista Alegre,Edegar Pretto,PT,1031,50.27
RS,Vista Alegre,Onyx Lorenzoni,PL,561,27.35
RS,Vista Alegre,Eduardo Leite,PSDB,375,18.28
RS,Vista Alegre,Luis Carlos Heinze,PP,57,2.78
RS,Vista Alegre,Vieira Da Cunha,PDT,13,0.63
RS,Vista Alegre,Argenta,PSC,11,0.54
RS,Vista Alegre,Ricardo Jobim,NOVO,2,0.1
RS,Vista Alegre,Vicente Bogo,PSB,1,0.05
RS,Vista Alegre,Rejane Oliveira,PSTU,0,0.0
RS,Vista Alegre,Carlos Messalla,PCB,0,0.0
RS,Vista Alegre do Prata,Onyx Lorenzoni,PL,659,51.2
RS,Vista Alegre do Prata,Eduardo Leite,PSDB,469,36.44
