codigo_tse,uf,MUNICÍPIO,capital,codigo_ibge,LULA VOTOS,LULA VOTOS PERCENTUAL,BOLSONARO VOTOS,BOLSONARO PERCENTUAL,CIRO VOTOS,CIRO VOTOS PERCENTUAL,TEBET VOTOS,TEBET VOTOS PERCENTUAL,OUTROS VOTOS,OUTROS VOTOS PERCENTUAL,ABSTENÇÕES,ABSTENÇÕES PERCENTUAL,VOTOS BRANCOS,VOTOS BRANCOS PERCENTUAL,VOTOS NULOS,VOTOS NULOS PERCENTUAL
6017,AP,AMAPÁ,0,1600105,3159,59.07,1767,33.04,87,1.63,295,5.52,0,0.0,1385,20.21,28,0.51,92,1.68
6033,AP,CALÇOENE,0,1600204,3556,58.03,2117,34.55,148,2.42,269,4.39,0,0.0,2013,24.35,29,0.46,97,1.55
6068,AP,CUTIAS,0,1600212,2316,56.71,1475,36.12,65,1.59,201,4.92,0,0.0,892,17.72,14,0.34,43,1.04
6114,AP,FERREIRA GOMES,0,1600238,2491,50.6,2009,40.81,113,2.3,288,5.85,0,0.0,1047,17.19,27,0.54,95,1.88
6041,AP,ITAUBAL,0,1600253,3026,51.52,2373,40.41,158,2.69,247,4.21,1,0.02,1351,18.43,21,0.35,86,1.44
6130,AP,LARANJAL DO JARI,0,1600279,12198,58.87,7198,34.74,592,2.86,618,2.98,1,0.0,7629,26.42,162,0.76,368,1.73
6050,AP,MACAPÁ,1,1600303,101129,40.88,113733,45.98,9656,3.9,19296,7.8,41,0.02,57749,18.53,2151,0.84,4413,1.74
6076,AP,MAZAGÃO,0,1600402,9808,60.87,4924,30.56,370,2.3,862,5.35,0,0.0,2741,14.3,63,0.38,253,1.54
6092,AP,OIAPOQUE,0,1600501,8885,63.12,4353,30.92,332,2.36,385,2.74,0,0.0,6713,31.66,136,0.94,280,1.93
6025,AP,PORTO GRANDE,0,1600535,5510,53.41,4058,39.33,298,2.89,378,3.66,0,0.0,3582,25.27,66,0.63,209,1.97
6009,AP,PRACUÚBA,0,1600550,1660,54.62,1231,40.51,37,1.22,94,3.09,0,0.0,644,17.3,11,0.36,29,0.94
6157,AP,SANTANA,0,1600600,28840,42.31,32615,47.85,2299,3.37,3802,5.58,8,0.01,13641,16.38,464,0.67,995,1.43
6106,AP,SERRA DO NAVIO,0,1600055,1173,39.52,1619,54.55,66,2.22,90,3.03,0,0.0,833,21.56,16,0.53,47,1.55
6173,AP,TARTARUGALZINHO,0,1600709,4521,56.53,2996,37.46,162,2.03,268,3.35,0,0.0,2190,21.16,42,0.51,123,1.51
6122,AP,VITÓRIA DO JARI,0,1600808,5060,66.45,2186,28.71,154,2.02,174,2.28,0,0.0,2385,23.45,29,0.37,141,1.81
6084,AP,PEDRA BRANCA DO AMAPARI,0,1600154,4050,54.49,2967,39.92,133,1.79,230,3.09,0,0.0,2528,25.0,30,0.39,121,1.6
33030,BA,ABARÉ,0,2900207,8798,76.33,2331,20.22,246,2.13,71,0.62,0,0.0,2626,18.0,95,0.79,344,2.88
33014,BA,ABAÍRA,0,2900108,3274,64.74,1433,28.34,123,2.43,111,2.19,0,0.0,1721,23.97,97,1.78,306,5.6
33057,BA,ACAJUTIBA,0,2900306,6794,77.28,1548,17.61,167,1.9,156,1.77,0,0.0,3015,24.64,109,1.18,322,3.49
33065,BA,ADUSTINA,0,2900355,7373,80.08,1332,14.47,308,3.35,85,0.92,1,0.01,2169,18.3,116,1.2,358,3.7
33111,BA,AIQUARA,0,2900603,2193,73.86,634,21.35,65,2.19,36,1.21,0,0.0,1058,25.29,34,1.09,123,3.93
33138,BA,ALAGOINHAS,0,2900702,56247,66.45,22020,26.02,2811,3.32,2620,3.1,4,0.0,22262,19.88,1708,1.9,3391,3.78
33154,BA,ALCOBAÇA,0,2900801,8984,69.22,3430,26.43,212,1.63,252,1.94,0,0.0,5304,28.16,167,1.24,382,2.82
33170,BA,ALMADINA,0,2900900,2736,78.51,615,17.65,49,1.41,49,1.41,0,0.0,1508,29.24,27,0.74,137,3.75
33197,BA,AMARGOSA,0,2901007,13958,66.71,6033,28.83,444,2.12,273,1.3,1,0.0,6837,23.66,342,1.55,794,3.6
33219,BA,AMÉLIA RODRIGUES,0,2901106,11548,77.48,2458,16.49,361,2.42,367,2.46,0,0.0,4075,20.59,270,1.72,543,3.45
30716,BA,AMÉRICA DOURADA,0,2901155,8144,82.64,1362,13.82,191,1.94,112,1.14,0,0.0,3336,24.75,75,0.74,215,2.12
33235,BA,ANAGÉ,0,2901205,10563,75.15,2610,18.57,360,2.56,356,2.53,0,0.0,4840,24.54,137,0.92,687,4.62
33251,BA,ANDARAÍ,0,2901304,6190,84.84,894,12.25,82,1.12,67,0.92,0,0.0,2992,27.8,81,1.04,395,5.08
33260,BA,ANDORINHA,0,2901353,8676,88.88,825,8.45,137,1.4,77,0.79,0,0.0,2280,18.32,100,0.98,305,3.0
33278,BA,ANGICAL,0,2901403,7497,76.64,1925,19.68,132,1.35,137,1.4,1,0.01,2741,21.27,70,0.69,291,2.87
33294,BA,ANGUERA,0,2901502,5840,82.2,1024,14.41,99,1.39,100,1.41,0,0.0,1900,20.32,99,1.33,245,3.29
33316,BA,ANTAS,0,2901601,5699,70.14,1960,24.12,218,2.68,139,1.71,0,0.0,2520,22.94,77,0.91,263,3.11
33332,BA,ANTÔNIO CARDOSO,0,2901700,8080,88.26,787,8.6,86,0.94,131,1.43,0,0.0,1773,15.73,85,0.89,257,2.71
33359,BA,ANTÔNIO GONÇALVES,0,2901809,4885,75.26,1355,20.88,120,1.85,90,1.39,0,0.0,2046,23.21,65,0.96,213,3.15
33375,BA,APORÁ,0,2901908,7625,76.7,1710,17.2,249,2.5,235,2.36,0,0.0,3805,26.62,135,1.28,413,3.94
33405,BA,APUAREMA,0,2901957,3122,70.32,1125,25.34,106,2.39,54,1.22,0,0.0,1256,21.05,45,0.95,226,4.8
33391,BA,ARACATU,0,2902005,7610,78.15,1769,18.17,161,1.65,134,1.38,0,0.0,1730,14.45,156,1.52,352,3.44
33413,BA,ARACI,0,2902104,23385,82.14,3682,12.93,747,2.62,374,1.31,2,0.01,12405,29.41,296,1.0,1013,3.4
33430,BA,ARAMARI,0,2902203,5832,82.88,839,11.92,164,2.33,114,1.62,0,0.0,1844,19.85,115,1.55,292,3.92
30732,BA,ARATACA,0,2902252,3091,69.13,1149,25.7,117,2.62,71,1.59,0,0.0,1632,25.95,27,0.58,160,3.43
33456,BA,ARATUÍPE,0,2902302,5022,79.56,987,15.64,101,1.6,128,2.03,0,0.0,1953,22.75,112,1.69,208,3.14
33383,BA,ARAÇÁS,0,2902054,6089,79.57,1217,15.9,144,1.88,112,1.46,0,0.0,2096,20.67,108,1.35,286,3.55
33472,BA,AURELINO LEAL,0,2902401,5086,72.03,1617,22.9,126,1.78,169,2.39,1,0.01,2523,25.66,59,0.81,191,2.61
33499,BA,BAIANÓPOLIS,0,2902500,6815,73.3,2072,22.29,138,1.48,179,1.93,0,0.0,2544,20.67,116,1.18,349,3.58
33510,BA,BAIXA GRANDE,0,2902609,7404,69.03,2712,25.29,259,2.41,197,1.84,0,0.0,4519,28.01,226,1.95,661,5.69
33529,BA,BANZAÊ,0,2902658,6093,76.73,1417,17.84,232,2.92,117,1.47,0,0.0,1949,19.03,80,0.96,271,3.27
33537,BA,BARRA,0,2902708,21605,80.77,4079,15.25,411,1.54,383,1.43,0,0.0,10683,27.68,210,0.75,959,3.44
33553,BA,BARRA DA ESTIVA,0,2902807,11769,74.26,3367,21.24,322,2.03,291,1.84,0,0.0,3256,16.24,264,1.57,677,4.03
33570,BA,BARRA DO CHOÇA,0,2902906,16219,76.93,3681,17.46,462,2.19,513,2.43,0,0.0,7236,24.47,255,1.14,991,4.44
33596,BA,BARRA DO MENDES,0,2903003,8342,87.48,824,8.64,166,1.74,130,1.36,0,0.0,2925,22.85,97,0.98,244,2.47
33618,BA,BARRA DO ROCHA,0,2903102,1893,64.1,856,28.99,106,3.59,81,2.74,0,0.0,1131,27.0,21,0.68,84,2.75
33634,BA,BARREIRAS,0,2903201,47952,58.05,30197,36.56,1854,2.24,1950,2.36,5,0.01,18593,17.86,976,1.14,1923,2.25
30759,BA,BARRO ALTO,0,2903235,6585,78.97,1268,15.21,273,3.27,135,1.62,1,0.01,2283,20.86,77,0.89,247,2.85
33650,BA,BARRO PRETO,0,2903300,3067,71.24,959,22.28,82,1.9,133,3.09,0,0.0,1562,25.64,59,1.31,165,3.64
30775,BA,BARROCAS,0,2903276,8997,83.29,1347,12.47,227,2.1,130,1.2,1,0.01,2443,17.8,106,0.93,374,3.32
33677,BA,BELMONTE,0,2903409,7605,68.09,3057,27.37,188,1.68,227,2.03,1,0.01,4402,27.32,127,1.08,417,3.56
33693,BA,BELO CAMPO,0,2903508,8583,74.27,2421,20.95,240,2.08,177,1.53,0,0.0,4268,25.96,138,1.14,479,3.93
33715,BA,BIRITINGA,0,2903607,7882,84.91,1017,10.96,148,1.59,157,1.69,0,0.0,2523,20.14,135,1.35,585,5.85
33731,BA,BOA NOVA,0,2903706,7118,83.32,1001,11.72,157,1.84,140,1.64,0,0.0,4901,35.06,92,1.01,443,4.88
33758,BA,BOA VISTA DO TUPIM,0,2903805,7431,71.98,2390,23.15,197,1.91,178,1.72,1,0.01,3517,24.19,103,0.93,594,5.39
33774,BA,BOM JESUS DA LAPA,0,2903904,27731,76.21,7159,19.67,667,1.83,573,1.57,6,0.02,11881,23.75,439,1.15,1319,3.46
33782,BA,BOM JESUS DA SERRA,0,2903953,5451,85.25,673,10.53,123,1.92,100,1.56,0,0.0,2852,29.56,60,0.88,341,5.02
33790,BA,BONINAL,0,2904001,5537,71.11,1943,24.95,137,1.76,89,1.14,1,0.01,2903,26.0,127,1.54,347,4.2
33804,BA,BONITO,0,2904050,7602,81.34,1365,14.61,209,2.24,123,1.32,0,0.0,3144,24.31,106,1.08,339,3.46
33812,BA,BOQUIRA,0,2904100,10579,89.74,879,7.46,163,1.38,100,0.85,0,0.0,4660,27.34,108,0.87,487,3.93
33839,BA,BOTUPORÃ,0,2904209,5457,81.37,946,14.11,170,2.54,46,0.69,0,0.0,2755,27.77,68,0.95,390,5.44
33871,BA,BREJOLÂNDIA,0,2904407,4217,70.47,1442,24.1,117,1.96,121,2.02,0,0.0,2123,25.24,136,2.16,168,2.67
33855,BA,BREJÕES,0,2904308,5775,72.24,1836,22.97,161,2.01,152,1.9,0,0.0,3210,27.55,113,1.34,336,3.98
33898,BA,BROTAS DE MACAÚBAS,0,2904506,5239,75.53,1338,19.29,189,2.72,103,1.49,0,0.0,2235,23.45,73,1.0,285,3.91
33910,BA,BRUMADO,0,2904605,27831,67.79,11262,27.43,917,2.23,702,1.71,2,0.0,7874,15.41,573,1.33,1581,3.66
33936,BA,BUERAREMA,0,2904704,3581,38.95,4907,53.37,176,1.91,374,4.07,0,0.0,3269,25.33,114,1.19,327,3.39
30791,BA,BURITIRAMA,0,2904753,8737,77.05,2019,17.81,214,1.89,192,1.69,0,0.0,4436,27.2,72,0.6,464,3.91
33952,BA,CAATIBA,0,2904803,2950,66.4,1221,27.48,74,1.67,145,3.26,0,0.0,1857,28.4,38,0.81,200,4.27
33960,BA,CABACEIRAS DO PARAGUAÇU,0,2904852,8433,83.12,1240,12.22,172,1.7,164,1.62,0,0.0,2766,20.59,144,1.35,378,3.54
33979,BA,CACHOEIRA,0,2904902,15921,81.52,2713,13.89,337,1.73,360,1.84,1,0.01,5901,22.39,300,1.47,622,3.04
33995,BA,CACULÉ,0,2905008,9571,69.82,3307,24.12,356,2.6,267,1.95,0,0.0,3479,19.35,230,1.59,561,3.87
34010,BA,CAEM,0,2905107,4810,81.54,823,13.95,138,2.34,70,1.19,0,0.0,1754,21.96,58,0.93,276,4.43
34029,BA,CAETANOS,0,2905156,6535,87.26,719,9.6,116,1.55,93,1.24,0,0.0,2770,26.14,67,0.86,272,3.47
34037,BA,CAETITÉ,0,2905206,25307,77.26,5835,17.81,800,2.44,503,1.54,4,0.01,7581,17.99,383,1.11,1418,4.1
34053,BA,CAFARNAUM,0,2905305,7945,73.27,2392,22.06,241,2.22,175,1.61,0,0.0,3487,23.46,162,1.42,372,3.27
34070,BA,CAIRU,0,2905404,6846,64.51,3211,30.26,177,1.67,261,2.46,0,0.0,2780,19.94,171,1.53,378,3.39
34096,BA,CALDEIRÃO GRANDE,0,2905503,5986,79.54,1164,15.47,179,2.38,96,1.28,0,0.0,2911,27.03,82,1.04,252,3.21
34118,BA,CAMACÃ,0,2905602,7618,57.92,4708,35.79,295,2.24,371,2.82,1,0.01,4862,26.07,152,1.1,482,3.5
34150,BA,CAMAMU,0,2905800,11173,63.9,5185,29.66,364,2.08,487,2.79,3,0.02,8307,31.04,265,1.44,702,3.8
34134,BA,CAMAÇARI,0,2905701,96759,64.77,41549,27.81,4986,3.34,4095,2.74,17,0.01,33050,17.22,2943,1.86,6585,4.14
34177,BA,CAMPO ALEGRE DE LOURDES,0,2905909,14265,82.64,2430,14.08,269,1.56,163,0.94,0,0.0,7287,28.94,103,0.58,528,2.95
34193,BA,CAMPO FORMOSO,0,2906006,30654,71.13,10017,23.24,1094,2.54,767,1.78,2,0.0,11846,20.67,662,1.45,1699,3.74
34231,BA,CANARANA,0,2906204,11925,78.36,2569,16.88,375,2.46,246,1.62,0,0.0,4377,21.71,135,0.85,432,2.74
34258,BA,CANAVIEIRAS,0,2906303,10936,63.25,5265,30.45,316,1.83,569,3.29,3,0.02,6703,26.97,182,1.0,678,3.74
34274,BA,CANDEAL,0,2906402,4651,76.85,1165,19.25,71,1.17,108,1.78,0,0.0,1382,17.92,61,0.97,216,3.41
34290,BA,CANDEIAS,0,2906501,40234,80.09,7471,14.87,978,1.95,1000,1.99,0,0.0,13118,19.83,922,1.73,1881,3.55
34312,BA,CANDIBA,0,2906600,6436,76.36,1654,19.62,131,1.55,88,1.04,0,0.0,2019,18.46,128,1.43,361,4.05
34355,BA,CANSANÇÃO,0,2906808,18667,84.49,2660,12.04,345,1.56,203,0.92,0,0.0,7125,23.71,200,0.88,629,2.74
30856,BA,CANUDOS,0,2906824,7993,81.93,1434,14.7,165,1.69,83,0.85,1,0.01,3135,23.53,62,0.61,369,3.62
34215,BA,CANÁPOLIS,0,2906105,5233,79.92,1115,17.03,85,1.3,65,0.99,0,0.0,1992,22.48,73,1.06,250,3.64
30813,BA,CAPELA DO ALTO ALEGRE,0,2906857,5117,72.6,1527,21.67,201,2.85,136,1.93,0,0.0,2288,23.31,141,1.87,337,4.48
30830,BA,CAPIM GROSSO,0,2906873,11588,64.52,5393,30.03,597,3.32,239,1.33,1,0.01,5792,23.43,282,1.49,685,3.62
34371,BA,CARAVELAS,0,2906907,7646,66.16,3387,29.31,186,1.61,191,1.65,0,0.0,4281,26.08,136,1.12,443,3.65
34363,BA,CARAÍBAS,0,2906899,4701,74.57,1173,18.61,243,3.85,115,1.82,0,0.0,2381,26.58,58,0.89,214,3.25
34398,BA,CARDEAL DA SILVA,0,2907004,4743,87.49,500,9.22,103,1.9,49,0.9,0,0.0,2171,27.23,96,1.66,285,4.91
34410,BA,CARINHANHA,0,2907103,11160,66.03,4943,29.25,372,2.2,241,1.43,0,0.0,5670,24.41,135,0.77,518,2.95
34436,BA,CASA NOVA,0,2907202,34612,78.22,8205,18.54,745,1.68,445,1.01,1,0.0,10692,18.86,375,0.82,1385,3.01
34452,BA,CASTRO ALVES,0,2907301,13961,80.69,2701,15.61,270,1.56,244,1.41,0,0.0,5025,21.79,177,0.98,552,3.06
34479,BA,CATOLÂNDIA,0,2907400,2448,78.49,559,17.92,38,1.22,56,1.8,0,0.0,711,18.05,38,1.18,72,2.23
34495,BA,CATU,0,2907509,23703,76.02,5531,17.74,912,2.92,727,2.33,0,0.0,8506,20.3,808,2.42,1408,4.22
34509,BA,CATURAMA,0,2907558,4477,83.64,635,11.86,87,1.63,59,1.1,0,0.0,1955,25.62,85,1.5,239,4.21
34517,BA,CENTRAL,0,2907608,8101,78.7,1712,16.63,257,2.5,137,1.33,0,0.0,2960,21.51,151,1.4,354,3.28
34533,BA,CHORROCHÓ,0,2907707,5651,83.72,854,12.65,116,1.72,81,1.2,0,0.0,2197,23.8,63,0.89,220,3.13
34576,BA,CIPÓ,0,2907905,6813,66.97,2849,28.01,241,2.37,178,1.75,1,0.01,3665,25.49,98,0.91,441,4.12
34592,BA,COARACI,0,2908002,7483,65.35,3373,29.46,239,2.09,266,2.32,0,0.0,4817,28.56,137,1.14,460,3.82
34614,BA,COCOS,0,2908101,7878,67.79,3332,28.67,157,1.35,102,0.88,0,0.0,3610,22.98,125,1.03,353,2.92
34630,BA,CONCEIÇÃO DA FEIRA,0,2908200,10569,77.86,2329,17.16,227,1.67,344,2.53,0,0.0,3231,18.37,227,1.58,553,3.85
34657,BA,CONCEIÇÃO DO ALMEIDA,0,2908309,9457,81.94,1683,14.58,151,1.31,129,1.12,0,0.0,3208,20.94,148,1.22,424,3.5
34673,BA,CONCEIÇÃO DO COITÉ,0,2908408,26448,63.01,13460,32.07,1121,2.67,485,1.16,2,0.0,10024,18.47,755,1.71,1527,3.45
34690,BA,CONCEIÇÃO DO JACUÍPE,0,2908507,14526,70.68,4685,22.8,497,2.42,601,2.92,1,0.0,5159,19.26,363,1.68,708,3.27
34711,BA,CONDE,0,2908606,10418,76.79,2475,18.24,240,1.77,266,1.96,1,0.01,4994,25.95,168,1.18,520,3.65
34738,BA,CONDEÚBA,0,2908705,7264,68.31,2659,25.0,324,3.05,250,2.35,0,0.0,4585,28.85,164,1.46,507,4.48
34754,BA,CONTENDAS DO SINCORÁ,0,2908804,2475,75.16,647,19.65,90,2.73,51,1.55,0,0.0,850,19.75,52,1.5,108,3.13
34770,BA,CORAÇÃO DE MARIA,0,2908903,13554,80.77,2505,14.93,290,1.73,282,1.68,0,0.0,4619,20.72,233,1.31,662,3.75
34797,BA,CORDEIROS,0,2909000,3144,64.11,1422,29.0,153,3.12,118,2.41,1,0.02,2136,29.11,60,1.15,237,4.56
34819,BA,CORIBE,0,2909109,6845,74.42,2015,21.91,130,1.41,105,1.14,0,0.0,2797,22.53,110,1.15,308,3.2
34835,BA,CORONEL JOÃO SÁ,0,2909208,8511,78.89,1783,16.53,275,2.55,120,1.11,0,0.0,2509,18.1,125,1.1,439,3.87
34851,BA,CORRENTINA,0,2909307,14605,73.87,4278,21.64,414,2.09,277,1.4,0,0.0,7254,25.8,266,1.28,825,3.95
34878,BA,COTEGIPE,0,2909406,7011,79.99,1499,17.1,80,0.91,117,1.33,0,0.0,2940,24.65,55,0.61,166,1.85
34894,BA,CRAVOLÂNDIA,0,2909505,2376,81.45,422,14.47,61,2.09,38,1.3,0,0.0,1207,27.63,65,2.06,179,5.66
34932,BA,CRISTÓPOLIS,0,2909703,6615,72.33,2066,22.59,195,2.13,171,1.87,0,0.0,2951,23.5,123,1.28,335,3.49
34916,BA,CRISÓPOLIS,0,2909604,9712,83.5,1447,12.44,238,2.05,120,1.03,0,0.0,5521,31.03,137,1.12,503,4.1
34959,BA,CRUZ DAS ALMAS,0,2909802,25821,67.19,10527,27.39,872,2.27,847,2.2,1,0.0,7289,15.36,629,1.56,1095,2.73
34975,BA,CURAÇÁ,0,2909901,15857,78.83,3457,17.19,454,2.26,228,1.13,1,0.0,5716,21.49,164,0.79,606,2.9
34339,BA,CÂNDIDO SALES,0,2906709,10433,70.61,3599,24.36,366,2.48,259,1.75,0,0.0,4704,23.37,151,0.98,495,3.21
34550,BA,CÍCERO DANTAS,0,2907806,14472,75.06,3889,20.17,497,2.58,274,1.42,1,0.01,6542,24.44,278,1.37,669,3.31
30872,BA,DIAS D'ÁVILA,0,2910057,28630,72.05,8478,21.33,1180,2.97,971,2.44,2,0.01,11458,21.34,812,1.92,1685,3.99
35017,BA,DOM BASÍLIO,0,2910107,7163,85.3,964,11.48,165,1.96,64,0.76,0,0.0,1741,16.55,123,1.4,258,2.94
35033,BA,DOM MACEDO COSTA,0,2910206,2505,71.51,823,23.49,69,1.97,65,1.86,0,0.0,716,16.29,47,1.27,129,3.51
34991,BA,DÁRIO MEIRA,0,2910008,4307,75.53,1099,19.27,115,2.02,118,2.07,0,0.0,2011,25.02,79,1.31,247,4.1
35050,BA,ELÍSIO MEDRADO,0,2910305,4017,72.71,1276,23.1,93,1.68,95,1.72,0,0.0,1949,24.83,109,1.85,265,4.49
35076,BA,ENCRUZILHADA,0,2910404,7979,72.2,2507,22.68,226,2.04,261,2.36,0,0.0,3689,23.97,94,0.8,552,4.72
35092,BA,ENTRE RIOS,0,2910503,17300,77.08,4011,17.87,504,2.25,436,1.94,2,0.01,9315,28.1,415,1.75,971,4.07
35114,BA,ESPLANADA,0,2910602,15155,77.38,3561,18.18,302,1.54,382,1.95,1,0.01,6278,23.33,307,1.49,741,3.59
35130,BA,EUCLIDES DA CUNHA,0,2910701,27893,80.54,5200,15.02,835,2.41,426,1.23,6,0.02,11101,23.55,368,1.02,1042,2.89
30058,BA,EUNÁPOLIS,0,2910727,31206,51.44,25685,42.34,1551,2.56,1730,2.85,6,0.01,18075,22.16,784,1.24,2025,3.19
35149,BA,FEIRA DA MATA,0,2910776,2518,62.86,1347,33.62,71,1.77,43,1.07,0,0.0,1327,24.36,34,0.82,81,1.97
35157,BA,FEIRA DE SANTANA,0,2910800,211813,61.7,107271,31.25,9655,2.81,11074,3.23,61,0.02,64267,15.1,5228,1.45,12695,3.51
30910,BA,FILADÉLFIA,0,2910859,8322,74.36,2303,20.58,188,1.68,234,2.09,0,0.0,4000,25.52,166,1.42,319,2.73
35173,BA,FIRMINO ALVES,0,2910909,2440,67.53,1025,28.37,66,1.83,61,1.69,0,0.0,1497,28.21,44,1.15,153,4.02
35190,BA,FLORESTA AZUL,0,2911006,4280,74.2,1211,21.0,107,1.86,125,2.17,0,0.0,2181,26.47,72,1.19,220,3.63
35211,BA,FORMOSA DO RIO PRETO,0,2911105,10304,69.92,3774,25.61,265,1.8,280,1.9,0,0.0,4580,23.02,113,0.74,467,3.05
30899,BA,FÁTIMA,0,2910750,9803,83.34,1376,11.7,322,2.74,162,1.38,0,0.0,3636,22.83,148,1.2,378,3.08
35238,BA,GANDU,0,2911204,10590,60.88,5887,33.85,347,1.99,391,2.25,0,0.0,5034,21.5,240,1.31,741,4.03
30937,BA,GAVIÃO,0,2911253,2253,69.47,776,23.93,98,3.02,90,2.78,0,0.0,1072,23.86,50,1.47,127,3.71
35254,BA,GENTIO DO OURO,0,2911303,6387,83.7,996,13.05,137,1.8,78,1.02,0,0.0,1782,18.59,60,0.77,114,1.46
35270,BA,GLÓRIA,0,2911402,8601,86.92,1004,10.15,151,1.53,60,0.61,0,0.0,3328,24.44,101,0.98,295,2.87
35297,BA,GONGOGI,0,2911501,2733,75.33,730,20.12,81,2.23,55,1.52,0,0.0,1519,28.7,23,0.61,122,3.23
35319,BA,GOVERNADOR MANGABEIRA,0,2911600,10550,78.1,2083,15.42,319,2.36,340,2.52,0,0.0,3662,20.57,192,1.35,442,3.13
30953,BA,GUAJERU,0,2911659,4004,85.54,498,10.64,105,2.24,45,0.96,0,0.0,2498,33.66,41,0.84,202,4.1
35335,BA,GUANAMBI,0,2911709,33200,64.43,15837,30.73,1236,2.4,823,1.6,3,0.01,10217,15.78,764,1.4,2250,4.13
35351,BA,GUARATINGA,0,2911808,7396,68.13,2958,27.25,210,1.93,188,1.73,1,0.01,4479,28.02,127,1.1,521,4.53
30970,BA,HELIÓPOLIS,0,2911857,7650,83.75,914,10.01,311,3.4,159,1.74,0,0.0,2390,20.22,85,0.9,213,2.26
35378,BA,IAÇU,0,2911907,11194,79.39,2362,16.75,216,1.53,201,1.43,1,0.01,7296,32.82,151,1.01,683,4.57
35394,BA,IBIASSUCÊ,0,2912004,4397,67.48,1713,26.29,198,3.04,86,1.32,0,0.0,2012,22.61,99,1.44,272,3.95
35416,BA,IBICARAÍ,0,2912103,8693,62.97,4322,31.31,246,1.78,384,2.78,1,0.01,4924,25.46,161,1.12,448,3.11
35432,BA,IBICOARA,0,2912202,7834,67.45,3255,28.03,219,1.89,204,1.76,0,0.0,2811,18.43,195,1.56,633,5.09
35459,BA,IBICUÍ,0,2912301,6091,70.57,2126,24.63,225,2.61,116,1.34,0,0.0,2922,24.38,93,1.03,338,3.73
35475,BA,IBIPEBA,0,2912400,8933,84.13,1374,12.94,191,1.8,82,0.77,0,0.0,2807,20.33,108,0.98,275,2.5
35513,BA,IBIPITANGA,0,2912509,6784,73.88,2025,22.05,195,2.12,116,1.26,0,0.0,3824,28.58,99,1.03,275,2.88
35530,BA,IBIQUERA,0,2912608,2371,82.41,352,12.23,54,1.88,61,2.12,0,0.0,951,23.89,13,0.43,140,4.62
35556,BA,IBIRAPITANGA,0,2912707,7057,71.17,2314,23.34,187,1.89,252,2.54,0,0.0,3304,24.06,124,1.19,389,3.73
35572,BA,IBIRAPUÃ,0,2912806,2937,52.28,2494,44.39,70,1.25,87,1.55,0,0.0,1674,22.15,55,0.93,210,3.57
35599,BA,IBIRATAIA,0,2912905,6742,62.33,3370,31.16,240,2.22,313,2.89,1,0.01,3924,25.43,170,1.48,520,4.52
35610,BA,IBITIARA,0,2913002,6617,76.66,1620,18.77,174,2.02,129,1.49,0,0.0,2330,20.32,94,1.03,408,4.47
35637,BA,IBITITÁ,0,2913101,9885,81.12,1828,15.0,271,2.22,137,1.12,0,0.0,2650,17.41,112,0.89,278,2.21
35653,BA,IBOTIRAMA,0,2913200,11020,69.24,4324,27.17,228,1.43,229,1.44,0,0.0,4743,22.33,156,0.94,427,2.59
35670,BA,ICHU,0,2913309,3632,77.11,875,18.58,108,2.29,70,1.49,0,0.0,948,16.19,51,1.04,148,3.01
35696,BA,IGAPORÃ,0,2913408,8175,85.52,1038,10.86,155,1.62,135,1.41,0,0.0,2170,17.72,104,1.03,413,4.1
35700,BA,IGRAPIÚNA,0,2913457,4713,73.49,1274,19.87,177,2.76,159,2.48,0,0.0,3277,32.47,114,1.67,289,4.24
35718,BA,IGUAÍ,0,2913507,8560,66.41,3794,29.44,190,1.47,217,1.68,0,0.0,6433,31.84,175,1.27,704,5.11
35734,BA,ILHÉUS,0,2913606,57891,57.86,34109,34.09,2761,2.76,4250,4.25,11,0.01,24711,19.12,1358,1.3,3087,2.95
35750,BA,INHAMBUPE,0,2913705,15361,76.9,3554,17.79,409,2.05,457,2.29,0,0.0,6845,24.4,347,1.64,887,4.18
35777,BA,IPECAETÁ,0,2913804,8782,80.78,1617,14.87,200,1.84,179,1.65,0,0.0,2702,19.14,126,1.1,419,3.67
35793,BA,IPIAÚ,0,2913903,15249,64.82,7099,30.18,431,1.83,535,2.27,1,0.0,6895,21.76,331,1.34,938,3.78
35815,BA,IPIRÁ,0,2914000,26950,77.99,5830,16.87,844,2.44,602,1.74,0,0.0,9721,20.86,447,1.21,1888,5.12
35831,BA,IPUPIARA,0,2914109,4593,70.55,1632,25.07,131,2.01,99,1.52,0,0.0,1801,21.0,75,1.11,189,2.79
35858,BA,IRAJUBA,0,2914208,3031,77.68,741,18.99,58,1.49,36,0.92,0,0.0,1248,23.21,54,1.31,174,4.21
35874,BA,IRAMAIA,0,2914307,4955,78.29,1138,17.98,94,1.49,81,1.28,0,0.0,2470,26.97,101,1.51,258,3.86
35890,BA,IRAQUARA,0,2914406,12688,88.34,1287,8.96,193,1.34,134,0.93,0,0.0,3514,18.92,159,1.06,533,3.54
35912,BA,IRARÁ,0,2914505,14300,77.21,3120,16.85,518,2.8,367,1.98,0,0.0,6095,23.81,261,1.34,724,3.71
35939,BA,IRECÊ,0,2914604,27119,69.67,9898,25.43,1215,3.12,480,1.23,3,0.01,7800,16.07,426,1.05,1378,3.38
