ds_sit_totalizacao,ds_cargo,sg_partido,sg_uf,nm_candidato,nr_candidato,qt_votos_nominais,qt_votos_validos,dt_carga
Suplente,Deputado Estadual,AVANTE,SP,ANDERSON JOSÉ FRANCISCO,70877,1494,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,ANDERSON ROGERIO ALVES,70017,1945,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,ANGELICA DA SILVA MOREIRA,70078,60,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,ANTONIO FLAVIO ALMEIDA DE OLIVEIRA,70033,575,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,ANTONIO GOMES DA SILVA,70678,661,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,ANTONIO SOARES OLIVEIRA,70099,116,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,ANTÔNIO JOSÉ DE SOUZA SANTOS,70210,160,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,AURELIO SANTUCCI,70111,836,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,AXEL GUILHERME BATTISSACCO LUZ,70610,198,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,BEIJOMAR GOMES DE OLIVEIRA,70888,760,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,CAMILA PINTO DA SILVA,70777,1328,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,CAMILO DE LELES FERNANDES,70770,558,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,CARLOS ALBERTO DE ARRUDA,70600,422,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,CARLOS ALBERTO MARIANO,70555,3141,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,CARLOS BARBOSA GUIMARÃES SANTOS,70870,623,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,CEZAR AUGUSTO DE SOUZA OLIVEIRA,70066,1374,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,CLAUDIO GOMES DE ARAUJO JUNIOR,70389,896,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,CLAUDIO INÁCIO ,70300,140,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,CLAUDIO VITORINO DA SILVA,70657,158,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,CLÉLIA GOMES DA SILVA,70456,15262,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,CRISTIANO GASPERINE,70333,14500,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,DANIEL ALVES REQUEJO,70700,852,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,DANIEL RODRIGUES DE QUEIROZ JUNIOR,70177,899,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,DÉBORA DIAS DA SILVA,70043,342,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,EDILEUSA MARIA ALVES DO NASCIMENTO,70565,22,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,EDIVALDO APARECIDO CORREA,70570,2017,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,EDNA FRANCISCO COSTA BEZERRA,70432,185,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,EDNA GONÇALVES DA SILVA,70156,791,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,EDSON ANTUNES DOS PASSOS,70050,252,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,EDSON NASCIMENTO DE OLIVEIRA,70070,941,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,EDSON NEVES GALINDO,70557,143,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,ELIETE DE MIRANDA MACHADO,70747,46,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,ELIZEU MARTINS FELICIANO,70400,221,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,ERALDO PEREIRA DE LIMA,70005,983,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,ERICA CRISTINA VIARO,70227,141,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,ESDRA BATISTA NASCIMENTO,70010,63,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,EXPEDITO CARLOS DE SOUZA,70577,256,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,FRANCISCO ESMERALDO FELIPE CARNEIRO,70123,27888,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,FÁBIO SILVA MOREIRA,70234,1533,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,GERMANO VETTAS,70277,149,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,GILBERTO ROQUE JACINTO,70030,37,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,GIRLENE DO SOCORRO BARBOSA MAIA,70543,30,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,GUNTHER SCHWEITZER,70654,1229,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,IDEVAL FUENTE ALBA,70648,77,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,ISABEL SILVA GASPAR DE MORAIS,70567,679,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,ISMERAÍ EGIDIO DA SILVA,70077,366,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,IVAN ALVES FERREIRA,70667,171,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,JAIRO DOS SANTOS,70007,1454,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,JEAN CARLOS HERZOGENRATH DE BRITO,70778,1371,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,JEREMIAS ALVES SANTOS,70022,212,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,JOICE APARECIDA GOMES DA CRUZ,70720,56,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,JOSÉ CARLOS DA SILVA,70345,227,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,JOSÉ DE SOUZA NOGUEIRA,70440,137,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,JOSÉ FERNANDO APPEZZATO,70717,58,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,JOSÉ LUIZ DE ALMEIDA,70677,323,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,JOSÉ NUNES DE MORAIS,70040,132,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,JOSÉ VALMIR MENDES DA SILVA,70343,277,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,JOÃO CARLOS ANDRÉ,70200,229,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,JÔNATAS TABORDA,70470,191,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,KAMEL MURCHED,70176,64,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,KEILA ZIBORDI MORAES CARVALHO,70447,74,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,LAMYS MITRI FERNANDES GOMES,70047,690,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,LEANDRO DE SOUZA SERRÃO,70045,201,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,LEONARDO ALVES RIBEIRO,70999,676,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,LIDIANNE BATISTA FERNANDES,70730,8,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,LUCIANE MACHADO DA CUNHA SOUZA,70727,374,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,LUCIANO LIMA DE ANDRADE,70011,603,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,LUCINEIDE DA CONCEIÇÃO LIMA,70987,1046,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,LUIZ CARLOS DOS ANJOS FREITAS,70341,222,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,LUIZ FÁBIO CRUZ DA SILVA,70001,201,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,LUIZ HENRIQUE CORONADO DA PAZ,70956,1523,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,MARCELO DA SILVA VIEIRA,70004,12208,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,MARCIO CAETANO PEREIRA,70013,406,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,MARCO ANTONIO DA SILVA EVARISTO,70753,12,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,MARCOS AURÉLIO MONTEMOR JUNIOR,70787,878,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,MARCOS DE ARAÚJO HAGA,70270,240,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,MARCOS EDUARDO RODRIGUES,70789,190,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,MARIA ELIANA NOGUEIRA,70023,150,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,MARIETA ANITA DE OLIVEIRA,70055,54,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,MICHEL DE ANDRADE BRAZ,70080,1067,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,MICHELE DE JESUS POINA,70088,159,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,AVANTE,SP,MICHELLE APARECIDA LAFAIETE CORRÊA DOS SANTOS,70737,33,20852681,2022-09-11 04:27:51
